id,type,item owner id,layer title,title,description,image count,created date,last modification date,item views,Media Type,change_type,change_date,Owner,Community,Sources,Language,FEDDGUID_CEFIDUGD,FEDENAME,PRUID,fed_code,total_votes,electors,turnout,election_year,national_turnout,turnout_diff,type_val,election_date,cumulative_news
1116,marker,622,Newspapers,MÃ©tro Anjou Mercier,"On August 11, 2023, MÃ©tro MÃ©dia announced that it would be immediately suspending operations across all of the companyâ€™s newspapers and websites. MÃ©tro MÃ©dia declared bankruptcy during the week of September 17, 2023, and any temporary layoffs were made permanent. The newspaper was founded in 1953.",0,2023-10-01T00:08:11Z,2023-10-01T00:08:11Z,47,community paper,closed,2023-08-11,MÃ©tro MÃ©dia,"Anjou and Mercier, Montreal, Quebec","[""https:\/\/journalmetro.com\/actualites\/montreal\/3140425\/metro-suspend-ses-activites\/"",""https:\/\/blog.fagstein.com\/2023\/08\/11\/metro-media-shuts-down\/"",""https:\/\/montreal.ctvnews.ca\/an-atomic-bomb-for-local-news-metro-media-shuts-down-all-publications-1.6515921"",""https:\/\/www.journaldemontreal.com\/2023\/09\/17\/faillite--metro-media-cesse-definitivement-ses-activites"",""https:\/\/montrealgazette.com\/business\/local-business\/metro-media-suspends-all-publications-citing-financial-troubles"",""https:\/\/www.cbc.ca\/news\/canada\/montreal\/metro-media-bankruptcy-1.6969803""]","[""French""]",2013A000424029,Honoré-Mercier,24,24029,52340,79033,0.6622550074019713,2015,0.6828126123999229,-0.020557604997951562,-1,2015-10-19,0
1117,marker,622,Newspapers,MÃ©tro IDS-Verdun,"On August 11, 2023, MÃ©tro MÃ©dia announced that it would be immediately suspending operations across all of the companyâ€™s newspapers and websites. MÃ©tro MÃ©dia declared bankruptcy during the week of September 17, 2023, and any temporary layoffs were made permanent. The newspaper was founded in 1913.",0,2023-10-01T00:11:24Z,2023-10-01T00:11:24Z,25,community paper,closed,2023-08-11,MÃ©tro MÃ©dia,"l'ÃŽle-des-Soeurs and Verdun, Montreal, Quebec","[""https:\/\/journalmetro.com\/actualites\/montreal\/3140425\/metro-suspend-ses-activites\/"",""https:\/\/blog.fagstein.com\/2023\/08\/11\/metro-media-shuts-down\/"",""https:\/\/montreal.ctvnews.ca\/an-atomic-bomb-for-local-news-metro-media-shuts-down-all-publications-1.6515921"",""https:\/\/www.journaldemontreal.com\/2023\/09\/17\/faillite--metro-media-cesse-definitivement-ses-activites"",""https:\/\/montrealgazette.com\/business\/local-business\/metro-media-suspends-all-publications-citing-financial-troubles"",""https:\/\/www.cbc.ca\/news\/canada\/montreal\/metro-media-bankruptcy-1.6969803""]","[""French""]",2013A000424037,LaSalle--Émard--Verdun,24,24037,48396,79869,0.6059422304022838,2021,0.6255952853516473,-0.019653054949363535,-1,2021-09-19,1
1117,marker,622,Newspapers,MÃ©tro IDS-Verdun,"On August 11, 2023, MÃ©tro MÃ©dia announced that it would be immediately suspending operations across all of the companyâ€™s newspapers and websites. MÃ©tro MÃ©dia declared bankruptcy during the week of September 17, 2023, and any temporary layoffs were made permanent. The newspaper was founded in 1913.",0,2023-10-01T00:11:24Z,2023-10-01T00:11:24Z,25,community paper,closed,2023-08-11,MÃ©tro MÃ©dia,"l'ÃŽle-des-Soeurs and Verdun, Montreal, Quebec","[""https:\/\/journalmetro.com\/actualites\/montreal\/3140425\/metro-suspend-ses-activites\/"",""https:\/\/blog.fagstein.com\/2023\/08\/11\/metro-media-shuts-down\/"",""https:\/\/montreal.ctvnews.ca\/an-atomic-bomb-for-local-news-metro-media-shuts-down-all-publications-1.6515921"",""https:\/\/www.journaldemontreal.com\/2023\/09\/17\/faillite--metro-media-cesse-definitivement-ses-activites"",""https:\/\/montrealgazette.com\/business\/local-business\/metro-media-suspends-all-publications-citing-financial-troubles"",""https:\/\/www.cbc.ca\/news\/canada\/montreal\/metro-media-bankruptcy-1.6969803""]","[""French""]",2013A000424037,LaSalle--Émard--Verdun,24,24037,53255,82733,0.6436971945898251,2019,0.6703803060659135,-0.026683111476088373,-1,2019-10-21,0
1117,marker,622,Newspapers,MÃ©tro IDS-Verdun,"On August 11, 2023, MÃ©tro MÃ©dia announced that it would be immediately suspending operations across all of the companyâ€™s newspapers and websites. MÃ©tro MÃ©dia declared bankruptcy during the week of September 17, 2023, and any temporary layoffs were made permanent. The newspaper was founded in 1913.",0,2023-10-01T00:11:24Z,2023-10-01T00:11:24Z,25,community paper,closed,2023-08-11,MÃ©tro MÃ©dia,"l'ÃŽle-des-Soeurs and Verdun, Montreal, Quebec","[""https:\/\/journalmetro.com\/actualites\/montreal\/3140425\/metro-suspend-ses-activites\/"",""https:\/\/blog.fagstein.com\/2023\/08\/11\/metro-media-shuts-down\/"",""https:\/\/montreal.ctvnews.ca\/an-atomic-bomb-for-local-news-metro-media-shuts-down-all-publications-1.6515921"",""https:\/\/www.journaldemontreal.com\/2023\/09\/17\/faillite--metro-media-cesse-definitivement-ses-activites"",""https:\/\/montrealgazette.com\/business\/local-business\/metro-media-suspends-all-publications-citing-financial-troubles"",""https:\/\/www.cbc.ca\/news\/canada\/montreal\/metro-media-bankruptcy-1.6969803""]","[""French""]",2013A000424037,LaSalle--Émard--Verdun,24,24037,54586,84192,0.6483513873052071,2015,0.6828126123999229,-0.03446122509471572,-1,2015-10-19,0
1120,marker,622,Newspapers,MÃ©tro MontrÃ©al-Est Pointe-aux-Trembles,"On August 11, 2023, MÃ©tro MÃ©dia announced that it would be immediately suspending operations across all of the companyâ€™s newspapers and websites. MÃ©tro MÃ©dia declared bankruptcy during the week of September 17, 2023, and any temporary layoffs were made permanent. The newspaper was founded in 1957.",0,2023-10-01T04:36:00Z,2023-10-01T04:36:00Z,22,community paper,closed,2023-08-11,MÃ©tro MÃ©dia,"MontrÃ©al-Est and Pointe-aux-Trembles, Montreal, Quebec","[""https:\/\/journalmetro.com\/actualites\/montreal\/3140425\/metro-suspend-ses-activites\/"",""https:\/\/blog.fagstein.com\/2023\/08\/11\/metro-media-shuts-down\/"",""https:\/\/montreal.ctvnews.ca\/an-atomic-bomb-for-local-news-metro-media-shuts-down-all-publications-1.6515921"",""https:\/\/www.journaldemontreal.com\/2023\/09\/17\/faillite--metro-media-cesse-definitivement-ses-activites"",""https:\/\/montrealgazette.com\/business\/local-business\/metro-media-suspends-all-publications-citing-financial-troubles"",""https:\/\/www.cbc.ca\/news\/canada\/montreal\/metro-media-bankruptcy-1.6969803""]","[""French""]",2013A000424033,La Pointe-de-l'Île,24,24033,52319,84099,0.6221120346258576,2021,0.6255952853516473,-0.0034832507257896994,-1,2021-09-19,0
1120,marker,622,Newspapers,MÃ©tro MontrÃ©al-Est Pointe-aux-Trembles,"On August 11, 2023, MÃ©tro MÃ©dia announced that it would be immediately suspending operations across all of the companyâ€™s newspapers and websites. MÃ©tro MÃ©dia declared bankruptcy during the week of September 17, 2023, and any temporary layoffs were made permanent. The newspaper was founded in 1957.",0,2023-10-01T04:36:00Z,2023-10-01T04:36:00Z,22,community paper,closed,2023-08-11,MÃ©tro MÃ©dia,"MontrÃ©al-Est and Pointe-aux-Trembles, Montreal, Quebec","[""https:\/\/journalmetro.com\/actualites\/montreal\/3140425\/metro-suspend-ses-activites\/"",""https:\/\/blog.fagstein.com\/2023\/08\/11\/metro-media-shuts-down\/"",""https:\/\/montreal.ctvnews.ca\/an-atomic-bomb-for-local-news-metro-media-shuts-down-all-publications-1.6515921"",""https:\/\/www.journaldemontreal.com\/2023\/09\/17\/faillite--metro-media-cesse-definitivement-ses-activites"",""https:\/\/montrealgazette.com\/business\/local-business\/metro-media-suspends-all-publications-citing-financial-troubles"",""https:\/\/www.cbc.ca\/news\/canada\/montreal\/metro-media-bankruptcy-1.6969803""]","[""French""]",2013A000424033,La Pointe-de-l'Île,24,24033,56675,85843,0.6602169076104051,2019,0.6703803060659135,-0.010163398455508399,-1,2019-10-21,0
1120,marker,622,Newspapers,MÃ©tro MontrÃ©al-Est Pointe-aux-Trembles,"On August 11, 2023, MÃ©tro MÃ©dia announced that it would be immediately suspending operations across all of the companyâ€™s newspapers and websites. MÃ©tro MÃ©dia declared bankruptcy during the week of September 17, 2023, and any temporary layoffs were made permanent. The newspaper was founded in 1957.",0,2023-10-01T04:36:00Z,2023-10-01T04:36:00Z,22,community paper,closed,2023-08-11,MÃ©tro MÃ©dia,"MontrÃ©al-Est and Pointe-aux-Trembles, Montreal, Quebec","[""https:\/\/journalmetro.com\/actualites\/montreal\/3140425\/metro-suspend-ses-activites\/"",""https:\/\/blog.fagstein.com\/2023\/08\/11\/metro-media-shuts-down\/"",""https:\/\/montreal.ctvnews.ca\/an-atomic-bomb-for-local-news-metro-media-shuts-down-all-publications-1.6515921"",""https:\/\/www.journaldemontreal.com\/2023\/09\/17\/faillite--metro-media-cesse-definitivement-ses-activites"",""https:\/\/montrealgazette.com\/business\/local-business\/metro-media-suspends-all-publications-citing-financial-troubles"",""https:\/\/www.cbc.ca\/news\/canada\/montreal\/metro-media-bankruptcy-1.6969803""]","[""French""]",2013A000424033,La Pointe-de-l'Île,24,24033,56138,84769,0.6622468119241703,2015,0.6828126123999229,-0.020565800475752516,-1,2015-10-19,0
1121,marker,622,Newspapers,MÃ©tro MontrÃ©al-Nord,"On August 11, 2023, MÃ©tro MÃ©dia announced that it would be immediately suspending operations across all of the companyâ€™s newspapers and websites. MÃ©tro MÃ©dia declared bankruptcy during the week of September 17, 2023, and any temporary layoffs were made permanent. The newspaper was founded in 1957.",0,2023-10-01T04:38:52Z,2023-10-01T04:38:52Z,17,community paper,closed,2023-08-11,MÃ©tro MÃ©dia,"MontrÃ©al-Nord, Montreal, Quebec","[""https:\/\/journalmetro.com\/actualites\/montreal\/3140425\/metro-suspend-ses-activites\/"",""https:\/\/blog.fagstein.com\/2023\/08\/11\/metro-media-shuts-down\/"",""https:\/\/montreal.ctvnews.ca\/an-atomic-bomb-for-local-news-metro-media-shuts-down-all-publications-1.6515921"",""https:\/\/www.journaldemontreal.com\/2023\/09\/17\/faillite--metro-media-cesse-definitivement-ses-activites"",""https:\/\/montrealgazette.com\/business\/local-business\/metro-media-suspends-all-publications-citing-financial-troubles"",""https:\/\/www.cbc.ca\/news\/canada\/montreal\/metro-media-bankruptcy-1.6969803""]","[""French""]",2013A000424015,Bourassa,24,24015,38018,67391,0.5641406122479263,2021,0.6255952853516473,-0.06145467310372099,-1,2021-09-19,0
1121,marker,622,Newspapers,MÃ©tro MontrÃ©al-Nord,"On August 11, 2023, MÃ©tro MÃ©dia announced that it would be immediately suspending operations across all of the companyâ€™s newspapers and websites. MÃ©tro MÃ©dia declared bankruptcy during the week of September 17, 2023, and any temporary layoffs were made permanent. The newspaper was founded in 1957.",0,2023-10-01T04:38:52Z,2023-10-01T04:38:52Z,17,community paper,closed,2023-08-11,MÃ©tro MÃ©dia,"MontrÃ©al-Nord, Montreal, Quebec","[""https:\/\/journalmetro.com\/actualites\/montreal\/3140425\/metro-suspend-ses-activites\/"",""https:\/\/blog.fagstein.com\/2023\/08\/11\/metro-media-shuts-down\/"",""https:\/\/montreal.ctvnews.ca\/an-atomic-bomb-for-local-news-metro-media-shuts-down-all-publications-1.6515921"",""https:\/\/www.journaldemontreal.com\/2023\/09\/17\/faillite--metro-media-cesse-definitivement-ses-activites"",""https:\/\/montrealgazette.com\/business\/local-business\/metro-media-suspends-all-publications-citing-financial-troubles"",""https:\/\/www.cbc.ca\/news\/canada\/montreal\/metro-media-bankruptcy-1.6969803""]","[""French""]",2013A000424015,Bourassa,24,24015,41360,70287,0.5884445203238152,2019,0.6703803060659135,-0.08193578574209825,-1,2019-10-21,0
1121,marker,622,Newspapers,MÃ©tro MontrÃ©al-Nord,"On August 11, 2023, MÃ©tro MÃ©dia announced that it would be immediately suspending operations across all of the companyâ€™s newspapers and websites. MÃ©tro MÃ©dia declared bankruptcy during the week of September 17, 2023, and any temporary layoffs were made permanent. The newspaper was founded in 1957.",0,2023-10-01T04:38:52Z,2023-10-01T04:38:52Z,17,community paper,closed,2023-08-11,MÃ©tro MÃ©dia,"MontrÃ©al-Nord, Montreal, Quebec","[""https:\/\/journalmetro.com\/actualites\/montreal\/3140425\/metro-suspend-ses-activites\/"",""https:\/\/blog.fagstein.com\/2023\/08\/11\/metro-media-shuts-down\/"",""https:\/\/montreal.ctvnews.ca\/an-atomic-bomb-for-local-news-metro-media-shuts-down-all-publications-1.6515921"",""https:\/\/www.journaldemontreal.com\/2023\/09\/17\/faillite--metro-media-cesse-definitivement-ses-activites"",""https:\/\/montrealgazette.com\/business\/local-business\/metro-media-suspends-all-publications-citing-financial-troubles"",""https:\/\/www.cbc.ca\/news\/canada\/montreal\/metro-media-bankruptcy-1.6969803""]","[""French""]",2013A000424015,Bourassa,24,24015,41988,71070,0.5907978049810046,2015,0.6828126123999229,-0.09201480741891821,-1,2015-10-19,0
1123,marker,622,Newspapers,MÃ©tro Rosemont,"On August 11, 2023, MÃ©tro MÃ©dia announced that it would be immediately suspending operations across all of the companyâ€™s newspapers and websites. MÃ©tro MÃ©dia declared bankruptcy during the week of September 17, 2023, and any temporary layoffs were made permanent. The newspaper was founded in 1949.",0,2023-10-01T04:44:56Z,2023-10-01T04:44:56Z,100,community paper,closed,2023-08-11,MÃ©tro MÃ©dia,"Rosemont and La Petite-Patrie, Montreal, Quebec","[""https:\/\/journalmetro.com\/actualites\/montreal\/3140425\/metro-suspend-ses-activites\/"",""https:\/\/blog.fagstein.com\/2023\/08\/11\/metro-media-shuts-down\/"",""https:\/\/montreal.ctvnews.ca\/an-atomic-bomb-for-local-news-metro-media-shuts-down-all-publications-1.6515921"",""https:\/\/www.journaldemontreal.com\/2023\/09\/17\/faillite--metro-media-cesse-definitivement-ses-activites"",""https:\/\/montrealgazette.com\/business\/local-business\/metro-media-suspends-all-publications-citing-financial-troubles"",""https:\/\/www.cbc.ca\/news\/canada\/montreal\/metro-media-bankruptcy-1.6969803""]","[""French""]",2013A000424064,Rosemont--La Petite-Patrie,24,24064,56050,82719,0.6775952320506776,2021,0.6255952853516473,0.0519999466990303,-1,2021-09-19,-1
1123,marker,622,Newspapers,MÃ©tro Rosemont,"On August 11, 2023, MÃ©tro MÃ©dia announced that it would be immediately suspending operations across all of the companyâ€™s newspapers and websites. MÃ©tro MÃ©dia declared bankruptcy during the week of September 17, 2023, and any temporary layoffs were made permanent. The newspaper was founded in 1949.",0,2023-10-01T04:44:56Z,2023-10-01T04:44:56Z,100,community paper,closed,2023-08-11,MÃ©tro MÃ©dia,"Rosemont and La Petite-Patrie, Montreal, Quebec","[""https:\/\/journalmetro.com\/actualites\/montreal\/3140425\/metro-suspend-ses-activites\/"",""https:\/\/blog.fagstein.com\/2023\/08\/11\/metro-media-shuts-down\/"",""https:\/\/montreal.ctvnews.ca\/an-atomic-bomb-for-local-news-metro-media-shuts-down-all-publications-1.6515921"",""https:\/\/www.journaldemontreal.com\/2023\/09\/17\/faillite--metro-media-cesse-definitivement-ses-activites"",""https:\/\/montrealgazette.com\/business\/local-business\/metro-media-suspends-all-publications-citing-financial-troubles"",""https:\/\/www.cbc.ca\/news\/canada\/montreal\/metro-media-bankruptcy-1.6969803""]","[""French""]",2013A000424064,Rosemont--La Petite-Patrie,24,24064,60924,85832,0.709805200857489,2019,0.6703803060659135,0.039424894791575515,-1,2019-10-21,1
1123,marker,622,Newspapers,MÃ©tro Rosemont,"On August 11, 2023, MÃ©tro MÃ©dia announced that it would be immediately suspending operations across all of the companyâ€™s newspapers and websites. MÃ©tro MÃ©dia declared bankruptcy during the week of September 17, 2023, and any temporary layoffs were made permanent. The newspaper was founded in 1949.",0,2023-10-01T04:44:56Z,2023-10-01T04:44:56Z,100,community paper,closed,2023-08-11,MÃ©tro MÃ©dia,"Rosemont and La Petite-Patrie, Montreal, Quebec","[""https:\/\/journalmetro.com\/actualites\/montreal\/3140425\/metro-suspend-ses-activites\/"",""https:\/\/blog.fagstein.com\/2023\/08\/11\/metro-media-shuts-down\/"",""https:\/\/montreal.ctvnews.ca\/an-atomic-bomb-for-local-news-metro-media-shuts-down-all-publications-1.6515921"",""https:\/\/www.journaldemontreal.com\/2023\/09\/17\/faillite--metro-media-cesse-definitivement-ses-activites"",""https:\/\/montrealgazette.com\/business\/local-business\/metro-media-suspends-all-publications-citing-financial-troubles"",""https:\/\/www.cbc.ca\/news\/canada\/montreal\/metro-media-bankruptcy-1.6969803""]","[""French""]",2013A000424064,Rosemont--La Petite-Patrie,24,24064,59123,84884,0.6965152443334433,2015,0.6828126123999229,0.013702631933520393,-1,2015-10-19,0
